GEOID,DATE,DEV,COMPHOME
371190058471,2021-03-31,84,16
371590517002,2021-03-31,209,57
370370208003,2021-03-31,138,42
370570605003,2021-03-31,28,7
370670032022,2021-03-31,46,16
371190055231,2021-03-31,93,23
371290113001,2021-03-31,39,9
371590509043,2021-03-31,57,20
370010216001,2021-03-31,73,15
370670034022,2021-03-31,98,26
370810128051,2021-03-31,153,45
371290123001,2021-03-31,200,31
371379501024,2021-03-31,22,1
371510315032,2021-03-31,126,32
371830515021,2021-03-31,23,4
371830542042,2021-03-31,106,30
371950015002,2021-03-31,164,34
370210004002,2021-03-31,19,1
371050301022,2021-03-31,105,28
371090708002,2021-03-31,87,16
371190059091,2021-03-31,286,78
371330004012,2021-03-31,360,84
371470014022,2021-03-31,62,16
371679307003,2021-03-31,136,21
371790210111,2021-03-31,195,41
371830534091,2021-03-31,96,25
370319701011,2021-03-31,50,13
370459516023,2021-03-31,75,18
370670039033,2021-03-31,50,22
370690607003,2021-03-31,132,28
370710316001,2021-03-31,49,12
370810107022,2021-03-31,72,13
370810156003,2021-03-31,58,15
370970613022,2021-03-31,94,31
371290102002,2021-03-31,44,14
370810166001,2021-03-31,198,81
371010415011,2021-03-31,116,16
371190058252,2021-03-31,151,49
371190058481,2021-03-31,159,41
371510313031,2021-03-31,211,53
371830537261,2021-03-31,95,17
370190202031,2021-03-31,136,31
370670006001,2021-03-31,52,18
370839311007,2021-03-31,25,7
370850712041,2021-03-31,115,29
371090711012,2021-03-31,246,43
371190020043,2021-03-31,125,35
371290116072,2021-03-31,175,35
371619607004,2021-03-31,61,11
370510025031,2021-03-31,85,28
371010411031,2021-03-31,400,91
371119709011,2021-03-31,80,20
371190030181,2021-03-31,125,26
371270113001,2021-03-31,177,29
371470007014,2021-03-31,20,6
371830540171,2021-03-31,97,23
370179506004,2021-03-31,63,8
370190205093,2021-03-31,55,11
370210022041,2021-03-31,191,30
370399304005,2021-03-31,80,15
370499610013,2021-03-31,405,96
370710321003,2021-03-31,81,17
370710326004,2021-03-31,84,18
370810163052,2021-03-31,114,25
371190053012,2021-03-31,64,21
371790210151,2021-03-31,131,22
371830528011,2021-03-31,64,19
371830531101,2021-03-31,150,35
371830540161,2021-03-31,53,15
371830540181,2021-03-31,78,25
370370202001,2021-03-31,81,19
371050304011,2021-03-31,54,7
371830538082,2021-03-31,74,14
370099707005,2021-03-31,36,10
370370204013,2021-03-31,89,25
370850708011,2021-03-31,149,32
371470003021,2021-03-31,223,41
371830541154,2021-03-31,437,238
371910001011,2021-03-31,258,55
370370205002,2021-03-31,97,22
370570616003,2021-03-31,85,25
370650209001,2021-03-31,7,1
371139706003,2021-03-31,78,20
371190062093,2021-03-31,103,29
371830532031,2021-03-31,334,77
371950007001,2021-03-31,89,27
370210016002,2021-03-31,60,16
370210017002,2021-03-31,39,15
370210022043,2021-03-31,54,16
370710310032,2021-03-31,237,47
371119706001,2021-03-31,77,21
370179503003,2021-03-31,52,6
370459515031,2021-03-31,215,39
370479313001,2021-03-31,135,23
370630010012,2021-03-31,31,9
371150105003,2021-03-31,67,10
371190040004,2021-03-31,120,33
371830537071,2021-03-31,65,11
370810125111,2021-03-31,81,13
371290109002,2021-03-31,56,17
371790207022,2021-03-31,153,30
371830529042,2021-03-31,166,40
371830541141,2021-03-31,165,62
370590803002,2021-03-31,217,51
370710327041,2021-03-31,49,12
371259506012,2021-03-31,57,15
371319203001,2021-03-31,46,10
371539710002,2021-03-31,72,27
371830532021,2021-03-31,134,29
370270313004,2021-03-31,214,49
370879201021,2021-03-31,72,21
370999507002,2021-03-31,31,3
371639708003,2021-03-31,82,18
371719308011,2021-03-31,125,18
371830528022,2021-03-31,53,9
370499602005,2021-03-31,101,22
370510033044,2021-03-31,31,10
370650204005,2021-03-31,73,25
370670010003,2021-03-31,46,7
371010408003,2021-03-31,42,5
371070114003,2021-03-31,75,12
371190055091,2021-03-31,145,47
371190060062,2021-03-31,480,169
371190060063,2021-03-31,96,21
371259508012,2021-03-31,45,8
371330001021,2021-03-31,195,43
371470018002,2021-03-31,23,4
371590511014,2021-03-31,212,34
371830528032,2021-03-31,129,28
370190205082,2021-03-31,66,18
370570614001,2021-03-31,49,16
370810152002,2021-03-31,162,49
371010412023,2021-03-31,178,34
371239605003,2021-03-31,42,7
371559601012,2021-03-31,44,14
371559620022,2021-03-31,67,20
371830512001,2021-03-31,33,9
371830526031,2021-03-31,89,8
371070113001,2021-03-31,115,23
371190048003,2021-03-31,56,18
371239604021,2021-03-31,111,17
370210024013,2021-03-31,77,24
370630017052,2021-03-31,77,22
371239601005,2021-03-31,36,12
371559608011,2021-03-31,14,4
371590503003,2021-03-31,33,14
371679311003,2021-03-31,78,14
371830515022,2021-03-31,82,10
371910006013,2021-03-31,72,11
370510037003,2021-03-31,183,45
370710316004,2021-03-31,48,10
370999507003,2021-03-31,90,16
371330014004,2021-03-31,36,3
371419203003,2021-03-31,58,13
371470018004,2021-03-31,73,8
371590518013,2021-03-31,168,38
371899208002,2021-03-31,56,15
371939602002,2021-03-31,67,10
371999601011,2021-03-31,78,24
370010210001,2021-03-31,34,11
370230208011,2021-03-31,176,34
370810158003,2021-03-31,206,45
370970609012,2021-03-31,70,13
371830524041,2021-03-31,80,15
370010212061,2021-03-31,88,18
